,RO_0,RO_1,RO_2,RO_3,RO_4,RO_5,RO_6,RO_7,RO_8,RO_9,RO_10,RO_11,RO_12,RO_13,RO_14,RO_15,RO_16,RO_17,RO_18,RO_19,Temperature,vccint,vbram,vccaux,time
528,2,474685,470050,467775,462806,460263,467247,417022,461006,460996,456871,419584,367898,368078,456598,457127,452466,374174,466841,420209,51.67763671875002,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:19:58.452130
529,2,474674,470196,467906,463135,460171,467338,416977,460996,461028,456899,419646,367990,368193,456614,457122,452754,374180,466849,420301,51.80067749023442,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:20:01.472040
530,2,474438,469988,467521,462861,460003,467330,416968,460894,460963,456755,419543,367804,368035,456491,456922,452483,374060,466833,420278,51.308514404296886,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:20:04.493079
531,2,474594,469953,467699,463072,460285,467342,417078,461044,461204,456935,419553,367966,368159,456599,457147,452617,374151,466945,420340,51.80067749023442,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:20:07.513157
532,2,474722,470014,467667,463029,460205,467440,417255,461068,461241,456962,419607,368028,368153,456602,457053,452556,374214,467010,420311,51.185473632812545,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:20:10.533051
533,2,474603,470139,467690,463039,460071,467299,417122,460758,460903,456912,419496,367843,368156,456448,456995,452436,374082,466852,420194,51.67763671875002,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:20:13.552820
534,2,474661,470103,467634,462813,460298,467483,417280,460773,461143,456964,419580,367920,367989,456611,457110,452539,374121,466822,420281,50.69331054687501,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:20:16.572978
535,2,474704,470085,467600,462866,460135,467285,417118,460967,461014,456864,419520,367808,368143,456575,457022,452562,374051,466851,420245,51.308514404296886,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:20:19.596390
536,2,474267,469794,467384,462322,459823,467055,416655,460649,460768,456591,419129,367524,367810,456262,456629,452228,373758,466553,420000,51.308514404296886,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:20:22.619367
537,2,474886,470189,467866,463109,460299,467565,417290,461051,461207,457048,419775,367957,368202,456735,457106,452533,374311,466972,420295,51.06243286132815,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:20:25.639111
538,2,474537,469777,467560,462648,460106,467250,417153,460995,461022,456746,419562,367787,367971,456581,457047,452313,373915,466794,420152,51.06243286132815,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:20:28.659182
539,2,474442,470007,467590,462778,460163,467325,416978,460868,461198,456749,419515,367838,368055,456692,457136,452455,373961,466803,420183,51.67763671875002,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:20:31.679183
540,2,474643,470061,467739,462989,460192,467445,417170,460906,461138,456780,419687,367921,368070,456693,457126,452489,374224,466918,420273,51.67763671875002,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:20:34.698939
541,2,474755,469840,467687,462802,460151,467396,417066,461010,461082,456781,419628,367899,368058,456842,457119,452475,374082,466885,420131,51.67763671875002,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:20:37.721236
542,2,474607,469964,467612,462708,460023,467298,417080,460836,461039,456821,419518,367833,368108,456635,457024,452516,373994,466902,420245,51.185473632812545,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:20:40.741317
543,2,474816,470156,467977,462877,460186,467307,417157,461129,461055,456902,419687,367973,368225,456761,457080,452412,374108,466955,420427,51.308514404296886,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:20:43.762135
544,2,474738,470142,467944,463066,460402,467516,417358,461046,461211,456988,419871,368031,368358,456826,457153,452648,374157,467099,420370,51.431555175781284,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:20:46.782114
545,2,474800,470041,467894,462871,460279,467363,417274,460936,461084,456837,419624,367897,368187,456644,456927,452557,374107,466842,420349,51.55459594726568,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:20:49.805367
546,2,474870,470108,467808,463219,460308,467570,417309,460934,461226,456874,419720,368062,368339,456797,457210,452471,374217,467061,420323,50.93939208984381,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:20:52.825279
547,2,474729,470130,467764,463097,460140,467478,417166,461130,461172,456731,419733,368057,368234,456765,457170,452468,374105,467013,420292,51.185473632812545,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:20:55.845057
548,2,474725,470110,467658,463058,460324,467336,417277,460964,461124,456924,419639,367982,368153,456785,457109,452519,374135,466955,420295,51.55459594726568,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:20:58.865097
549,2,474429,469958,467754,462769,460260,467342,416984,460907,461196,456782,419511,367889,368058,456589,456985,452587,373955,466736,420217,51.308514404296886,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:21:01.885101
550,2,474428,469632,467457,462326,460012,467138,416899,460746,460836,456563,419196,367530,367979,456447,456771,452176,373729,466534,419986,51.308514404296886,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:21:04.908479
551,2,474843,470210,467815,463223,460281,467566,417031,461024,461185,456891,419707,368014,368261,456604,457137,452488,374071,467042,420298,51.67763671875002,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:21:07.930829
552,2,474743,470163,467747,463038,460020,467441,417032,460910,461142,456782,419566,367945,368197,456629,457135,452501,374048,467023,420252,51.308514404296886,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:21:10.952155
553,2,474651,469872,467500,462587,459896,467272,416846,461018,460954,456712,419450,367773,368036,456431,457025,452404,373931,466753,420173,51.185473632812545,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:21:13.971191
554,2,474597,470065,467729,462810,460208,467469,417167,461103,461204,456852,419644,367843,368143,456684,457186,452465,374165,466862,420295,51.67763671875002,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:21:16.991328
555,2,474734,470082,467700,462987,460161,467339,417092,461000,461142,456845,419735,367918,368157,456623,457093,452436,374148,466986,420286,51.06243286132815,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:21:20.014864
556,2,474727,470183,467733,463131,460229,467614,417068,461212,461191,456944,419798,368020,368317,456721,457344,452537,374161,466926,420400,51.431555175781284,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:21:23.034669
557,2,474706,470250,467877,462945,460196,467540,417119,461132,461192,456818,419677,367875,368241,456595,457127,452609,374139,466968,420210,51.185473632812545,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:21:26.054535
558,2,474707,470174,467787,463196,460225,467423,417072,460969,461280,456794,419734,368042,368219,456718,457313,452519,374132,466909,420440,51.431555175781284,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:21:29.074323
559,2,474894,470326,467886,463234,460397,467600,417348,461139,461201,457040,419723,368127,368357,456810,457216,452672,374167,467113,420598,51.185473632812545,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:21:32.094127
560,2,474706,470016,467806,463018,460284,467481,417212,461071,461164,456799,419530,367950,368144,456642,457064,452481,374034,466824,420294,51.185473632812545,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:21:35.113194
561,2,474575,469975,467695,462857,460302,467391,417326,461087,461072,456962,419654,367798,368105,456670,456979,452712,373995,466809,420276,51.308514404296886,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:21:38.133281
562,2,474731,470236,467852,462983,460306,467546,417365,460773,461120,456977,419658,367993,368223,456683,457069,452670,374160,466892,420324,51.06243286132815,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:21:41.153041
563,2,474830,470212,467884,462989,460441,467613,417248,461128,461375,457145,419782,368077,368346,456786,457269,452795,374261,467053,420483,51.55459594726568,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:21:44.172928
564,2,474762,470226,467701,462961,460312,467353,417184,460914,461109,456994,419644,367947,368122,456699,457098,452518,374189,466897,420319,51.92371826171876,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:21:47.192857
565,2,474834,470215,467871,463199,460447,467581,417256,461078,461214,457223,419770,368075,368253,456682,457238,452552,374257,467072,420490,51.06243286132815,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:21:50.212676
566,2,474693,469978,467723,462806,460301,467427,417135,461040,461096,456961,419578,367862,368162,456528,457128,452364,374136,466960,420186,51.92371826171876,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:21:53.237181
567,2,474851,470175,467706,462925,460361,467483,417144,461034,461172,456922,419707,368022,368232,456541,457227,452581,374215,467017,420285,51.06243286132815,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:21:56.256953
568,2,474626,469977,467774,462684,460202,467423,417084,461011,461169,456974,419667,367930,368156,456600,457283,452394,374210,467003,420273,51.92371826171876,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:21:59.277076
569,2,474533,469821,467679,462707,460400,467422,417201,460771,461119,456896,419479,367777,368006,456556,457133,452446,373967,466864,420227,51.55459594726568,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:22:02.297111
570,2,474700,469925,467594,462811,460449,467279,417030,460955,461133,456850,419560,367827,368076,456459,457088,452422,374068,466895,420228,51.308514404296886,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:22:05.317133
571,2,474562,470002,467818,462892,460027,467409,417138,460984,461042,456747,419558,367856,368069,456353,457010,452326,374100,466831,420227,51.55459594726568,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:22:08.336920
572,2,474849,469967,467891,463024,460149,467521,417073,461050,461051,456863,419675,367905,368232,456489,457136,452563,374273,467035,420441,51.55459594726568,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:22:11.356710
573,2,474854,470180,467878,463077,460417,467483,417206,461063,461078,456959,419757,368021,368197,456696,457305,452584,374278,466937,420410,51.185473632812545,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:22:14.375799
574,2,474530,469907,467537,462655,460191,467387,417043,460984,461018,456984,419469,367825,368027,456439,457087,452316,374023,466731,420215,51.55459594726568,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:22:17.396119
575,2,474747,470312,467815,463095,460364,467639,417488,461183,461209,457181,419771,368176,368337,456682,457339,452655,374328,466957,420479,51.06243286132815,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:22:20.416009
576,2,474822,469999,467734,462926,460344,467522,417424,460923,461133,456894,419621,367898,368270,456627,457162,452466,374110,466766,420400,51.308514404296886,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:22:23.439313
577,2,474688,469917,467510,462816,460315,467520,417141,461104,460950,456831,419470,367750,368168,456487,457193,452328,373993,466579,420188,51.55459594726568,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:22:26.459314
578,2,474714,469895,467672,462925,460376,467323,417061,461036,461044,456830,419607,367899,367996,456497,457003,452359,374094,466738,420217,51.80067749023442,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:22:29.480694
579,2,474864,470177,467855,463110,460412,467594,417341,461079,461198,456969,419698,368035,368285,456652,457249,452540,374191,466921,420444,52.16979980468756,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:22:32.500637
580,2,474820,469959,467769,463121,460273,467442,417234,460977,461071,456980,419608,367820,368201,456482,457133,452469,373976,466722,420337,51.308514404296886,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:22:35.520635
581,2,474558,469998,467535,462697,460327,467568,417025,460978,461118,457044,419570,367822,367993,456595,457234,452556,374007,466625,420246,51.67763671875002,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:22:38.541964
582,2,474675,470140,467805,463093,460505,467551,417376,461233,461216,457170,419690,368108,368393,456726,457171,452585,374205,466896,420417,51.67763671875002,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:22:41.562046
583,2,474331,469732,467396,462272,460153,467233,417081,460810,460832,456875,419162,367558,367883,456495,456868,452167,373925,466447,420048,51.55459594726568,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:22:44.585490
584,2,474610,470089,467865,462660,460593,467508,417294,461134,461295,456922,419609,367982,368195,456774,457187,452528,374257,466799,420404,51.185473632812545,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:22:47.605525
585,2,474725,470233,467927,463042,460410,467534,417399,461251,461187,456996,419628,368080,368281,456686,457301,452470,374298,466848,420438,51.185473632812545,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:22:50.625290
586,2,474493,469864,467613,462415,460081,467320,417049,460767,460874,456760,419324,367607,367883,456571,457020,452254,373935,466608,419999,51.308514404296886,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:22:53.654124
587,2,474666,470155,467835,462896,460251,467363,417405,460943,461113,456944,419586,367939,368129,456635,457183,452476,374196,466728,420251,51.431555175781284,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:22:56.673034
588,2,474774,470171,467770,463054,460248,467589,417396,461079,461099,456977,419720,367997,368149,456663,457181,452480,374208,466900,420345,51.185473632812545,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:22:59.692800
589,2,474649,470184,467591,462980,460195,467426,417321,460948,461091,457023,419705,367890,368213,456609,457206,452489,374134,466898,420221,51.55459594726568,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:23:02.712582
590,2,474626,470099,467749,463064,460323,467303,417306,460968,461149,457045,419652,367855,368169,456661,457196,452375,374090,466824,420290,51.431555175781284,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:23:05.732679
591,2,474522,470003,467762,462950,460370,467318,417401,461010,461225,457046,419724,367948,368142,456533,457449,452569,374186,466812,420213,51.06243286132815,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:23:08.752673
592,2,474626,469991,467601,463017,460336,467392,417152,460983,461237,456857,419615,368034,368199,456613,457131,452346,374201,466683,420317,51.80067749023442,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:23:11.772711
593,2,474557,469910,467609,462712,460254,467197,417224,460876,461070,456932,419422,367758,367942,456447,457031,452189,374045,466588,420162,51.80067749023442,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:23:14.793209
594,2,474755,469939,467765,462847,460609,467502,417432,461102,461153,457086,419696,367976,368128,456730,457421,452383,374171,466881,420307,51.06243286132815,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:23:17.813451
595,2,474647,469836,467627,462999,460387,467306,417098,460818,461163,456994,419556,367952,368118,456753,457136,452217,374099,466765,420312,51.80067749023442,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:23:20.837989
596,2,474662,469981,467733,463039,460426,467372,417361,461049,461215,457126,419648,367980,368171,456657,457322,452508,374310,466886,420348,51.308514404296886,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:23:23.857984
597,2,474636,470144,467648,463127,460334,467648,417300,461273,461214,457127,419581,368070,368230,456711,457157,452492,374140,466858,420394,50.81635131835941,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:23:26.877942
598,2,474666,470092,467744,463162,460458,467608,417363,461180,461356,456963,419635,367980,368224,456790,457296,452596,374321,466948,420429,51.308514404296886,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:23:29.898894
599,2,474705,470026,467673,463016,460300,467464,417268,461104,461217,457015,419578,367888,368158,456692,457237,452488,374126,466797,420300,51.431555175781284,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:23:32.918909
600,2,474781,470128,467958,462969,460531,467472,417243,461122,461154,457169,419659,368059,368189,456711,457250,452607,374182,466938,420322,51.55459594726568,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:23:35.940254
601,2,474795,470089,467708,462835,460401,467488,417073,461138,461062,457091,419637,367990,368191,456728,457199,452448,374206,466808,420353,51.55459594726568,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:23:38.961669
602,2,474955,470181,467762,463154,460321,467539,417275,461053,461193,456974,419592,368009,368258,456813,457222,452725,374304,466857,420383,50.69331054687501,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:23:41.981480
603,2,474902,470203,468055,463071,460474,467572,417240,461138,461225,457070,419776,368108,368334,456740,457228,452586,374312,467020,420367,51.55459594726568,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:23:45.001426
604,2,474731,469970,467779,462913,460350,467496,417241,460867,461050,456969,419619,367885,368216,456621,457030,452407,374125,466737,420329,51.431555175781284,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:23:48.021226
605,2,474914,470206,467955,463107,460482,467704,417150,461096,461233,457142,419809,368053,368389,456800,457250,452600,374247,467046,420365,51.185473632812545,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:23:51.041500
606,2,474651,470159,467796,462844,460213,467422,417121,460917,461178,456952,419592,367861,368124,456612,457267,452519,374163,466807,420184,50.93939208984381,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:23:54.064728
607,2,474753,470233,467724,463120,460128,467483,417295,460984,461131,457091,419663,368000,368169,456716,457158,452621,374159,466751,420283,51.55459594726568,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:23:57.084481
608,2,474709,470223,467741,463032,460347,467661,417250,461158,461360,457098,419723,368013,368258,456775,457247,452600,374254,466869,420265,51.92371826171876,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:24:00.103816
609,2,474643,470045,467761,463128,460201,467453,417272,461022,461143,457114,419674,367994,368048,456644,457184,452400,374201,466848,420297,51.55459594726568,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:24:03.123708
610,2,474911,470173,467832,463024,460316,467585,417268,460798,461141,457156,419698,367973,368164,456699,457420,452620,374234,466851,420356,51.55459594726568,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:24:06.143476
611,2,474617,470031,467792,463052,460229,467575,417304,461034,461136,457157,419594,367892,368149,456724,457271,452590,374186,466813,420204,50.69331054687501,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:24:09.163598
612,2,474645,469887,467704,462951,460266,467496,417200,460936,460981,457026,419585,367889,368040,456679,457112,452559,374197,466483,420171,51.431555175781284,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:24:12.183660
613,2,474736,470092,467747,463230,460519,467441,417364,460835,461310,457081,419640,368064,368157,456677,457297,452613,374245,466837,420219,51.308514404296886,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:24:15.202928
614,2,474756,470088,467773,463100,460387,467463,417234,460918,461257,457057,419485,367884,368172,456668,457207,452527,374309,466875,420330,51.55459594726568,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:24:18.222730
615,2,474426,469739,467314,462368,459889,467096,416919,460438,460703,456464,419070,367485,367604,456244,456787,452147,373842,466308,419897,51.80067749023442,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:24:21.246954
616,2,474573,470048,467856,462993,460226,467502,417191,461057,461102,457020,419571,368037,368178,456786,457102,452514,374241,466854,420238,51.308514404296886,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:24:24.266942
617,2,474647,469982,467820,463067,460281,467482,417272,461006,461008,457000,419645,367960,368247,456887,457120,452635,374233,466779,420240,51.55459594726568,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:24:27.286937
618,2,474577,470007,467731,462843,460241,467482,417171,460835,461064,456983,419559,367925,368138,456725,457104,452519,374214,466704,420321,51.308514404296886,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:24:30.307054
619,2,474617,469971,467724,463033,460267,467460,417363,461122,461066,457024,419650,367884,368213,456691,457289,452595,374225,466818,420324,51.431555175781284,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:24:33.327079
620,2,474600,469962,467620,462558,460159,467469,417223,460866,460898,456860,419493,367848,368108,456665,457196,452525,374197,466802,420244,51.431555175781284,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:24:36.347292
621,2,474898,470148,467816,463061,460372,467526,417410,461082,461112,457118,419806,367971,368302,456772,457448,452572,374362,466910,420435,51.67763671875002,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:24:39.366962
622,2,474771,470065,467731,462893,460091,467335,417146,461010,460881,456888,419449,367944,368055,456632,457216,452453,374109,466661,420199,51.92371826171876,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:24:42.386036
623,2,474654,470155,467778,462764,460351,467202,417251,460876,461137,456942,419575,367881,368155,456611,457198,452491,374112,466794,420226,51.80067749023442,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:24:45.406051
624,2,474803,470208,467664,462954,460263,467599,417172,461026,460984,457096,419690,367967,368249,456776,457387,452395,374277,466807,420268,51.431555175781284,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:24:48.426285
625,2,474638,470007,467648,463089,460265,467341,417200,461043,461144,456951,419639,367908,368165,456679,457224,452410,374274,466752,420170,51.55459594726568,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:24:51.446454
626,2,474850,470146,467688,462924,460358,467347,417278,461141,461055,457039,419659,367967,368128,456630,457299,452473,374232,466751,420203,51.431555175781284,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:24:54.470694
627,2,474804,470098,467791,462725,460357,467315,416947,461000,461044,456887,419555,367963,368160,456549,457204,452394,374147,466721,420318,51.55459594726568,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:24:57.492167
628,2,474848,470392,467864,463305,460453,467551,417368,461214,461269,457135,419772,368084,368373,456812,457466,452546,374403,466919,420431,51.80067749023442,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:25:00.512129
629,2,474594,470153,467803,462824,460072,467114,416999,460819,461070,456797,419419,367888,368048,456618,457159,452352,374110,466729,420164,51.185473632812545,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:25:03.532718
630,2,474717,470115,467770,463041,460339,467476,417179,461029,461077,457006,419625,367996,368277,456693,457166,452516,374191,466797,420260,51.06243286132815,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:25:06.552753
631,2,474216,469796,467416,462303,459989,466962,416759,460639,460734,456631,419199,367599,367729,456326,456858,452078,373868,466350,419949,51.308514404296886,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:25:09.575726
632,2,474677,470208,467941,462788,460391,467479,417231,460834,461280,456860,419703,368011,368177,456809,457238,452518,374283,466871,420316,51.185473632812545,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:25:12.594760
633,2,474762,470141,467957,463182,460499,467360,417199,461056,460848,457042,419770,367987,368221,456684,457378,452379,374285,466866,420378,51.185473632812545,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:25:15.614559
634,2,474691,470277,467891,463117,460471,467529,417319,460998,461112,457071,419645,367983,368292,456715,457266,452653,374275,466876,420403,50.93939208984381,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:25:18.634304
635,2,474446,469965,467567,462738,459931,467183,416924,460961,460645,456847,419287,367725,367990,456493,457051,452367,373894,466577,420151,51.06243286132815,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:25:21.660428
636,2,474663,470218,467765,462748,460352,467479,417190,461119,461209,457098,419586,367916,368160,456791,457229,452752,374156,466798,420262,50.93939208984381,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:25:24.681937
637,2,474353,470067,467578,462674,460284,467404,416938,460982,461017,456830,419540,367928,367973,456714,457171,452447,374077,466578,420143,51.185473632812545,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:25:27.701961
638,2,474796,470353,467997,462850,460360,467525,417367,461012,461239,457126,419762,368154,368326,456847,457348,452743,374215,466904,420292,51.67763671875002,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:25:30.722099
639,2,474906,470222,467785,463126,460278,467394,417279,461087,461166,457086,419747,368032,368278,456804,457405,452606,374167,466913,420257,51.06243286132815,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:25:33.742133
640,2,474214,469792,467348,462446,459988,466971,416944,460628,460568,456610,419159,367583,367867,456321,456870,452359,373707,466504,419824,51.308514404296886,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:25:36.765256
641,2,474675,470269,467783,463146,460367,467562,417459,461200,461089,456968,419764,368159,368284,456893,457275,452695,374303,466939,420283,52.04675903320316,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:25:39.785075
642,2,474592,469927,467684,462855,460468,467206,416963,461100,461043,456940,419603,367940,368088,456613,456978,452579,374110,466754,419961,51.185473632812545,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:25:42.805076
643,2,474801,470081,467704,463143,460339,467390,417192,461126,460970,456852,419618,367988,368203,456607,457408,452520,374124,466851,420232,51.185473632812545,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:25:45.824852
644,2,474485,469999,467602,462627,460324,467256,417256,460963,461041,456865,419465,367857,368118,456665,457174,452597,374116,466841,420004,51.92371826171876,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:25:48.844916
645,2,474610,469994,467573,462897,460497,467357,417208,461244,461203,456976,419556,367919,368216,456732,457285,452658,374215,466815,420107,51.308514404296886,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:25:51.864913
646,2,474620,470007,467778,463352,460653,467371,417323,461158,461192,457062,419698,368057,368322,456844,457296,452659,374259,466952,420255,51.67763671875002,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:25:54.892391
647,2,474638,469942,467693,462835,460496,467191,417144,460923,461010,456997,419596,367765,368118,456668,457134,452556,374134,466719,420226,51.185473632812545,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:25:57.912327
648,2,474550,469979,467642,462677,460405,467273,417187,460905,460992,456830,419452,367822,368078,456671,457200,452591,374099,466738,420135,51.431555175781284,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:26:00.932321
649,2,474626,470186,467878,463121,460236,467367,417059,460728,461040,457016,419652,367865,368123,456655,457079,452563,374277,466841,420272,51.55459594726568,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:26:03.952121
650,2,474808,470270,467731,463096,460248,467290,417050,461043,461142,456849,419524,367925,368225,456770,457208,452669,374209,466871,420335,51.308514404296886,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:26:06.971897
651,2,474701,470156,467747,463087,460492,467352,417254,461005,461104,457019,419586,367948,368118,456813,457252,452697,374175,466811,420314,51.06243286132815,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:26:09.991877
652,2,474706,470150,467809,463154,460517,467264,417280,461183,461188,457027,419676,367912,368265,456897,457395,452887,374279,466831,420314,51.55459594726568,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:26:13.011936
653,2,474644,470031,467707,463085,460375,467348,417105,461112,460871,456947,419695,367922,368176,456776,457276,452742,374223,466725,420226,51.431555175781284,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:26:16.031961
654,2,474753,470213,467726,462971,460416,467533,417394,461165,461150,456960,419572,367942,368171,456887,457151,452563,374318,466852,420284,51.67763671875002,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:26:19.051027
655,2,474372,469981,467536,462608,460136,467059,417119,460880,460791,456726,419400,367651,367938,456492,457052,452316,374004,466576,420037,51.308514404296886,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:26:22.075447
656,2,474698,470139,467832,463047,460259,467400,417361,461027,461073,456871,419703,367882,368181,456723,457198,452689,374191,466773,420214,51.431555175781284,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:26:25.095269
657,2,474733,469967,467773,463285,460250,467189,417095,461052,461031,456801,419564,367857,368118,456756,457073,452461,374130,466706,420132,51.55459594726568,1.023193359375,1.0224609375,1.803955078125,2024-06-03 02:26:28.115016
